Date,Price,Action,TradeShares,Shares,Balance,TotalValue,BaselineValue,Confidence
2016-08-12,141.05197143554688,Hold,0,2460,108.41484362162339,345560.84334000526,364726.45642119343,0.9866983890533447
2016-08-15,142.24398803710938,Hold,0,2460,108.41484362162339,348480.2284831327,367808.42520847067,0.9874672293663025
2016-08-16,139.46263122558594,Hold,0,2460,108.41484362162339,341668.3671863569,360617.2041565492,0.987541139125824
2016-08-17,140.65464782714844,Hold,0,2460,108.41484362162339,344587.7523294843,363699.1729438264,0.989996075630188
2016-08-18,139.8599853515625,Hold,0,2460,108.41484362162339,342641.53293792094,361644.56653736695,0.9892415404319763
2016-08-19,138.6680145263672,Hold,0,2460,108.41484362162339,339722.2599063581,358562.7161052659,0.9893999695777893
2016-08-22,137.07872009277344,Hold,0,2460,108.41484362162339,335829.89586427435,354453.5821957978,0.9906980395317078
2016-08-23,139.0653533935547,Hold,0,2460,108.41484362162339,340695.3882874006,359590.03903435834,0.99367755651474
2016-08-24,137.87335205078125,Hold,0,2460,108.41484362162339,337776.0405147947,356508.1096988064,0.992671012878418
2016-08-25,140.25729370117188,Hold,0,2460,108.41484362162339,343614.5865779203,362671.81056300853,0.993124783039093
2016-08-26,140.65464782714844,Hold,0,2460,108.41484362162339,344587.7523294843,363699.1729438264,0.9922214150428772
2016-08-29,139.8599853515625,Hold,0,2460,108.41484362162339,342641.53293792094,361644.56653736695,0.9908254742622375
2016-08-30,138.2707061767578,Hold,0,2460,108.41484362162339,338749.2062663587,357535.4720796243,0.9928764700889587
2016-08-31,140.25729370117188,Hold,0,2460,108.41484362162339,343614.5865779203,362671.81056300853,0.9937517046928406
2016-09-01,138.2707061767578,Hold,0,2460,108.41484362162339,338749.2062663587,357535.4720796243,0.9885243773460388
2016-09-02,138.2707061767578,Hold,0,2460,108.41484362162339,338749.2062663587,357535.4720796243,0.9662734270095825
2016-09-05,140.65464782714844,Hold,0,2460,108.41484362162339,344587.7523294843,363699.1729438264,0.7477160096168518
2016-09-06,141.44932556152344,Hold,0,2460,108.41484362162339,346534.0090915693,365753.8188020112,0.6113300919532776
2016-09-07,147.01194763183594,Hold,0,2460,108.41484362162339,360157.5074619917,380136.0241955018,0.940972626209259
2016-09-08,145.422607421875,Hold,0,2460,108.41484362162339,356265.0313083433,376026.77193085756,0.9823827147483826
2016-09-09,143.4359588623047,Hold,0,2460,108.41484362162339,351399.5015146955,370890.2756405717,0.9959385395050049
2016-09-12,139.46263122558594,Hold,0,2460,108.41484362162339,341668.3671863569,360617.2041565492,0.99899822473526
2016-09-13,139.46263122558594,Hold,0,2460,108.41484362162339,341668.3671863569,360617.2041565492,0.999737560749054
2016-09-14,138.2707061767578,Hold,0,2460,108.41484362162339,338749.2062663587,357535.4720796243,0.9998266100883484
2016-09-19,145.422607421875,Hold,0,2460,108.41484362162339,356265.0313083433,376026.77193085756,0.9998929500579834
2016-09-20,145.81993103027344,Hold,0,2460,108.41484362162339,357238.1223188642,377054.0554082246,0.9999253749847412
2016-09-21,146.21726989746094,Hold,0,2460,108.41484362162339,358211.25069990667,378081.37833731703,0.9999405145645142
2016-09-22,147.01194763183594,Hold,0,2460,108.41484362162339,360157.5074619917,380136.0241955018,0.9999287128448486
2016-09-23,148.60125732421875,Hold,0,2460,108.41484362162339,364049.90887459693,384245.1975566953,0.9999535083770752
2016-09-26,145.81993103027344,Hold,0,2460,108.41484362162339,357238.1223188642,377054.0554082246,0.9999163150787354
2016-09-27,145.81993103027344,Hold,0,2460,108.41484362162339,357238.1223188642,377054.0554082246,0.9996652603149414
2016-09-28,145.81993103027344,Hold,0,2460,108.41484362162339,357238.1223188642,377054.0554082246,0.5166921019554138
2016-09-29,148.60125732421875,Hold,0,2460,108.41484362162339,364049.90887459693,384245.1975566953,0.8442316055297852
2016-09-30,146.21726989746094,Hold,0,2460,108.41484362162339,358211.25069990667,378081.37833731703,0.981547474861145
2016-10-03,147.8065948486328,Hold,0,2460,108.41484362162339,362103.68948303355,382190.59115023585,0.8751980662345886
2016-10-04,148.60125732421875,Hold,0,2460,108.41484362162339,364049.90887459693,384245.1975566953,0.9182384014129639
2016-10-05,147.8065948486328,Hold,0,2460,108.41484362162339,362103.68948303355,382190.59115023585,0.7375252842903137
2016-10-06,148.9985809326172,Hold,0,2460,108.41484362162339,365022.99988511787,385272.48103406234,0.7346054911613464
2016-10-07,149.3959197998047,Hold,0,2460,108.41484362162339,365996.1282661604,386299.80396315467,0.8051833510398865
2016-10-11,148.9985809326172,Hold,0,2460,108.41484362162339,365022.99988511787,385272.48103406234,0.651300311088562
2016-10-12,150.58792114257812,Hold,0,2460,108.41484362162339,368915.47603876627,389381.7332987065,0.8456266522407532
2016-10-13,149.793212890625,Hold,0,2460,108.41484362162339,366969.1445356382,387327.00853707094,0.8882968425750732
2016-10-14,149.3959197998047,Hold,0,2460,108.41484362162339,365996.1282661604,386299.80396315467,0.9710328578948975
2016-10-17,148.2039337158203,Hold,0,2460,108.41484362162339,363076.817864076,383217.9140793283,0.9774805307388306
2016-10-18,148.60125732421875,Hold,0,2460,108.41484362162339,364049.90887459693,384245.1975566953,0.9497605562210083
2016-10-19,150.58792114257812,Hold,0,2460,108.41484362162339,368915.47603876627,389381.7332987065,0.8542514443397522
2016-10-20,151.38255310058594,Hold,0,2460,108.41484362162339,370861.62068928656,391436.2608017152,0.5172848105430603
2016-10-21,149.793212890625,Hold,0,2460,108.41484362162339,366969.1445356382,387327.00853707094,0.7444744110107422
2016-10-24,151.7799072265625,Hold,0,2460,108.41484362162339,371834.7864408506,392463.62318253296,0.7504646182060242
2016-10-25,153.36920166015625,Hold,0,2460,108.41484362162339,375727.1504829343,396572.75709200103,0.6921594142913818
2016-10-26,152.17724609375,Hold,0,2460,108.41484362162339,372807.9148218931,393490.9461116254,0.701107382774353
2016-10-27,149.793212890625,Hold,0,2460,108.41484362162339,366969.1445356382,387327.00853707094,0.7480884790420532
2016-10-28,150.58792114257812,Hold,0,2460,108.41484362162339,368915.47603876627,389381.7332987065,0.6185290813446045
2016-10-31,149.793212890625,Hold,0,2460,108.41484362162339,366969.1445356382,387327.00853707094,0.7217207551002502
2016-11-01,150.58792114257812,Hold,0,2460,108.41484362162339,368915.47603876627,389381.7332987065,0.7938215732574463
2016-11-02,147.8065948486328,Hold,0,2460,108.41484362162339,362103.68948303355,382190.59115023585,0.6002350449562073
2016-11-03,146.61460876464844,Hold,0,2460,108.41484362162339,359184.3790809492,379108.70126640936,0.5544991493225098
2016-11-04,146.61460876464844,Hold,0,2460,108.41484362162339,359184.3790809492,379108.70126640936,0.6387780904769897
2016-11-07,150.1905517578125,Hold,0,2460,108.41484362162339,367942.27291668067,388354.3314661634,0.5050631761550903
2016-11-08,149.793212890625,Hold,0,2460,108.41484362162339,366969.1445356382,387327.00853707094,0.6030964851379395
2016-11-09,144.62796020507812,Hold,0,2460,108.41484362162339,354318.8492873014,373972.2049761235,0.6190667152404785
2016-11-10,147.40928649902344,Hold,0,2460,108.41484362162339,361130.63584303414,381163.34712459426,0.6587342619895935
2016-11-11,144.2306365966797,Hold,0,2460,108.41484362162339,353345.7582767805,372944.9214987565,0.6058377027511597
2016-11-14,143.4359588623047,Hold,0,2460,108.41484362162339,351399.5015146955,370890.2756405717,0.5476202368736267
2016-11-15,143.03863525390625,Hold,0,2460,108.41484362162339,350426.4105041746,369862.9921632047,0.50083988904953
2016-11-16,143.03863525390625,Hold,0,2460,108.41484362162339,350426.4105041746,369862.9921632047,0.5755754113197327
2016-11-17,144.2306365966797,Hold,0,2460,108.41484362162339,353345.7582767805,372944.9214987565,0.5329008102416992
2016-11-18,143.8332977294922,Hold,0,2460,108.41484362162339,352372.629895738,371917.59856966406,0.5080849528312683
2016-11-21,143.8332977294922,Hold,0,2460,108.41484362162339,352372.629895738,371917.59856966406,0.5300406217575073
2016-11-22,146.21726989746094,Hold,0,2460,108.41484362162339,358211.25069990667,378081.37833731703,0.7274993658065796
2016-11-23,147.40928649902344,Hold,0,2460,108.41484362162339,361130.63584303414,381163.34712459426,0.8132917284965515
2016-11-24,145.422607421875,Hold,0,2460,108.41484362162339,356265.0313083433,376026.77193085756,0.8920260667800903
2016-11-25,144.62796020507812,Hold,0,2460,108.41484362162339,354318.8492873014,373972.2049761235,0.9668214321136475
2016-11-28,146.21726989746094,Hold,0,2460,108.41484362162339,358211.25069990667,378081.37833731703,0.9760417938232422
2016-11-29,144.62796020507812,Hold,0,2460,108.41484362162339,354318.8492873014,373972.2049761235,0.9390959739685059
2016-11-30,145.422607421875,Hold,0,2460,108.41484362162339,356265.0313083433,376026.77193085756,0.9668444395065308
2016-12-01,145.422607421875,Hold,0,2460,108.41484362162339,356265.0313083433,376026.77193085756,0.9638640284538269
2016-12-02,141.44932556152344,Hold,0,2460,108.41484362162339,346534.0090915693,365753.8188020112,0.8623688220977783
2016-12-05,142.24398803710938,Hold,0,2460,108.41484362162339,348480.2284831327,367808.42520847067,0.7471684217453003
2016-12-06,144.62796020507812,Hold,0,2460,108.41484362162339,354318.8492873014,373972.2049761235,0.6271533966064453
2016-12-07,144.2306365966797,Hold,0,2460,108.41484362162339,353345.7582767805,372944.9214987565,0.6324399709701538
2016-12-08,147.40928649902344,Hold,0,2460,108.41484362162339,361130.63584303414,381163.34712459426,0.8819561004638672
2016-12-09,147.8065948486328,Hold,0,2460,108.41484362162339,362103.68948303355,382190.59115023585,0.9041632413864136
2016-12-12,147.01194763183594,Hold,0,2460,108.41484362162339,360157.5074619917,380136.0241955018,0.9026021957397461
2016-12-13,147.8065948486328,Hold,0,2460,108.41484362162339,362103.68948303355,382190.59115023585,0.9101700782775879
2016-12-14,148.9985809326172,Hold,0,2460,108.41484362162339,365022.99988511787,385272.48103406234,0.9055007696151733
2016-12-15,148.60125732421875,Hold,0,2460,108.41484362162339,364049.90887459693,384245.1975566953,0.9174160361289978
2016-12-16,147.01194763183594,Hold,0,2460,108.41484362162339,360157.5074619917,380136.0241955018,0.9221116304397583
2016-12-19,145.02528381347656,Hold,0,2460,108.41484362162339,355291.94029782235,374999.48845349054,0.9062656760215759
2016-12-20,145.02528381347656,Hold,0,2460,108.41484362162339,355291.94029782235,374999.48845349054,0.8728872537612915
2016-12-21,143.03863525390625,Hold,0,2460,108.41484362162339,350426.4105041746,369862.9921632047,0.7468644380569458
2016-12-22,142.24398803710938,Sell,1230,1230,174294.3216633772,348480.2284831328,367808.42520847067,0.6952574849128723
2016-12-23,141.84664916992188,Sell,1230,0,347993.66429261153,347993.66429261153,366781.1022793782,0.8791378140449524
2016-12-26,142.64129638671875,Hold,0,0,347993.66429261153,347993.66429261153,368835.66923411225,0.977607786655426
2016-12-27,143.03863525390625,Hold,0,0,347993.66429261153,347993.66429261153,369862.9921632047,0.9853179454803467
2016-12-28,144.62796020507812,Hold,0,0,347993.66429261153,347993.66429261153,373972.2049761235,0.9953881502151489
2016-12-29,143.03863525390625,Hold,0,0,347993.66429261153,347993.66429261153,369862.9921632047,0.9979773163795471
2016-12-30,144.2306365966797,Hold,0,0,347993.66429261153,347993.66429261153,372944.9214987565,0.9989166259765625
2017-01-03,145.422607421875,Hold,0,0,347993.66429261153,347993.66429261153,376026.77193085756,0.9996747970581055
2017-01-04,145.422607421875,Hold,0,0,347993.66429261153,347993.66429261153,376026.77193085756,0.9998231530189514
2017-01-05,145.81993103027344,Hold,0,0,347993.66429261153,347993.66429261153,377054.0554082246,0.9997511506080627
2017-01-06,146.21726989746094,Hold,0,0,347993.66429261153,347993.66429261153,378081.37833731703,0.9994957447052002
2017-01-09,146.21726989746094,Hold,0,0,347993.66429261153,347993.66429261153,378081.37833731703,0.9970199465751648
2017-01-10,146.21726989746094,Hold,0,0,347993.66429261153,347993.66429261153,378081.37833731703,0.9881405830383301
2017-01-11,144.62796020507812,Hold,0,0,347993.66429261153,347993.66429261153,373972.2049761235,0.9260339140892029
2017-01-12,146.61460876464844,Hold,0,0,347993.66429261153,347993.66429261153,379108.70126640936,0.9909006357192993
2017-01-13,144.2306365966797,Hold,0,0,347993.66429261153,347993.66429261153,372944.9214987565,0.8879044651985168
2017-01-16,142.64129638671875,Hold,0,0,347993.66429261153,347993.66429261153,368835.66923411225,0.7845538854598999
2017-01-17,143.8332977294922,Hold,0,0,347993.66429261153,347993.66429261153,371917.59856966406,0.7430078983306885
2017-01-18,143.8332977294922,Hold,0,0,347993.66429261153,347993.66429261153,371917.59856966406,0.892228364944458
2017-01-19,143.4359588623047,Hold,0,0,347993.66429261153,347993.66429261153,370890.2756405717,0.9895570874214172
2017-01-20,143.8332977294922,Hold,0,0,347993.66429261153,347993.66429261153,371917.59856966406,0.9884039163589478
2017-01-23,147.01194763183594,Hold,0,0,347993.66429261153,347993.66429261153,380136.0241955018,0.9919984936714172
2017-01-24,147.40928649902344,Hold,0,0,347993.66429261153,347993.66429261153,381163.34712459426,0.9917974472045898
2017-02-02,146.61460876464844,Hold,0,0,347993.66429261153,347993.66429261153,379108.70126640936,0.990812361240387
2017-02-03,146.61460876464844,Hold,0,0,347993.66429261153,347993.66429261153,379108.70126640936,0.9904429316520691
2017-02-06,146.61460876464844,Hold,0,0,347993.66429261153,347993.66429261153,379108.70126640936,0.9900161623954773
2017-02-07,146.61460876464844,Hold,0,0,347993.66429261153,347993.66429261153,379108.70126640936,0.9901047348976135
2017-02-08,145.81993103027344,Hold,0,0,347993.66429261153,347993.66429261153,377054.0554082246,0.9894864559173584
2017-02-09,146.21726989746094,Hold,0,0,347993.66429261153,347993.66429261153,378081.37833731703,0.9890323877334595
2017-02-10,147.40928649902344,Hold,0,0,347993.66429261153,347993.66429261153,381163.34712459426,0.9870736598968506
2017-02-13,148.9985809326172,Hold,0,0,347993.66429261153,347993.66429261153,385272.48103406234,0.9696437120437622
2017-02-14,148.9985809326172,Hold,0,0,347993.66429261153,347993.66429261153,385272.48103406234,0.8994588851928711
2017-02-15,150.1905517578125,Hold,0,0,347993.66429261153,347993.66429261153,388354.3314661634,0.8291818499565125
2017-02-16,150.1905517578125,Hold,0,0,347993.66429261153,347993.66429261153,388354.3314661634,0.6688314080238342
2017-02-17,150.58792114257812,Hold,0,0,347993.66429261153,347993.66429261153,389381.7332987065,0.5722664594650269
2017-02-20,150.9852294921875,Buy,1150,1150,174113.2233317656,346977.9111612028,390408.9773243482,0.5218298435211182
2017-02-21,150.9852294921875,Buy,575,1725,87173.00285134262,346470.0345954985,390408.9773243482,0.5454517602920532
2017-02-22,149.793212890625,Buy,290,2015,43671.06906783432,344168.78058385605,387327.00853707094,0.590447187423706
2017-02-23,149.793212890625,Buy,145,2160,21920.102176080174,344041.71849102154,387327.00853707094,0.8112263679504395
2017-02-24,150.1905517578125,Buy,72,2232,11090.972898907323,344832.9124188536,388354.3314661634,0.8220263719558716
2017-03-01,147.8065948486328,Buy,37,2269,5614.335786794514,339503.4732489187,382190.59115023585,0.7869542241096497
2017-03-02,147.8065948486328,Buy,18,2287,2950.025840361256,339487.9092144812,382190.59115023585,0.825322151184082
2017-03-03,146.21726989746094,Buy,18,2305,314.3645092340894,335853.81030140363,378081.37833731703,0.9116445779800415
2017-03-06,145.81993103027344,Buy,1,2306,168.3367848020978,334941.1438733832,377054.0554082246,0.9803524017333984
2017-03-07,147.40928649902344,Buy,1,2307,20.71744006981325,338589.1173773238,381163.34712459426,0.9877946376800537
2017-03-08,148.60125732421875,Hold,0,2307,20.71744006981325,341326.8258666796,384245.1975566953,0.9628634452819824
2017-03-09,146.61460876464844,Hold,0,2307,20.71744006981325,336763.90829190507,379108.70126640936,0.6789690852165222
2017-03-10,145.81993103027344,Hold,0,2307,20.71744006981325,334938.69920648634,377054.0554082246,0.7810035943984985
2017-03-13,148.2039337158203,Hold,0,2307,20.71744006981325,340414.25637022767,383217.9140793283,0.9052445292472839
2017-03-14,147.8065948486328,Hold,0,2307,20.71744006981325,339501.6518275183,382190.59115023585,0.9698567390441895
2017-03-15,148.2039337158203,Hold,0,2307,20.71744006981325,340414.25637022767,383217.9140793283,0.8860652446746826
2017-03-16,150.9852294921875,Hold,0,2307,20.71744006981325,346802.3129379061,390408.9773243482,0.8934690952301025
2017-03-17,152.17724609375,Hold,0,2307,20.71744006981325,349540.12656603416,393490.9461116254,0.84323650598526
2017-03-20,152.17724609375,Hold,0,2307,20.71744006981325,349540.12656603416,393490.9461116254,0.7456255555152893
2017-03-21,154.9585418701172,Hold,0,2307,20.71744006981325,355928.1831337126,400682.0093566453,0.5307444930076599
2017-03-22,153.7665557861328,Hold,0,2307,20.71744006981325,353190.4395980994,397600.1194728188,0.7544665932655334
2017-03-23,153.7665557861328,Hold,0,2307,20.71744006981325,353190.4395980994,397600.1194728188,0.8466198444366455
2017-03-24,152.9718475341797,Hold,0,2307,20.71744006981325,351365.16042016586,395545.39471118327,0.7390331029891968
2017-03-27,153.36920166015625,Hold,0,2307,20.71744006981325,352277.80000913265,396572.75709200103,0.8100194334983826
2017-03-28,154.56121826171875,Hold,0,2307,20.71744006981325,355015.6136372607,399654.72587927827,0.7233182787895203
2017-03-29,152.17724609375,Hold,0,2307,20.71744006981325,349540.12656603416,393490.9461116254,0.6224256157875061
2017-03-30,152.17724609375,Hold,0,2307,20.71744006981325,349540.12656603416,393490.9461116254,0.6046251654624939
2017-03-31,150.1905517578125,Hold,0,2307,20.71744006981325,344977.1038524874,388354.3314661634,0.585195779800415
2017-04-05,153.36920166015625,Hold,0,2307,20.71744006981325,352277.80000913265,396572.75709200103,0.5058611035346985
2017-04-06,152.17724609375,Hold,0,2307,20.71744006981325,349540.12656603416,393490.9461116254,0.534826397895813
2017-04-07,151.7799072265625,Hold,0,2307,20.71744006981325,348627.52202332485,392463.62318253296,0.5603839159011841
2017-04-10,150.9852294921875,Hold,0,2307,20.71744006981325,346802.3129379061,390408.9773243482,0.689693808555603
2017-04-11,151.7799072265625,Hold,0,2307,20.71744006981325,348627.52202332485,392463.62318253296,0.5685136914253235
2017-04-12,151.7799072265625,Hold,0,2307,20.71744006981325,348627.52202332485,392463.62318253296,0.6120562553405762
2017-04-13,152.17724609375,Hold,0,2307,20.71744006981325,349540.12656603416,393490.9461116254,0.8741632103919983
2017-04-14,150.1905517578125,Hold,0,2307,20.71744006981325,344977.1038524874,388354.3314661634,0.9704768657684326
2017-04-17,148.9985809326172,Hold,0,2307,20.71744006981325,342239.3953631316,385272.48103406234,0.9796238541603088
2017-04-18,149.3959197998047,Hold,0,2307,20.71744006981325,343151.9999058409,386299.80396315467,0.9789541363716125
2017-04-19,148.2039337158203,Hold,0,2307,20.71744006981325,340414.25637022767,383217.9140793283,0.9731463193893433
2017-04-20,148.60125732421875,Hold,0,2307,20.71744006981325,341326.8258666796,384245.1975566953,0.9665554165840149
2017-04-21,150.9852294921875,Hold,0,2307,20.71744006981325,346802.3129379061,390408.9773243482,0.9610375165939331
2017-04-24,150.9852294921875,Hold,0,2307,20.71744006981325,346802.3129379061,390408.9773243482,0.9139462113380432
2017-04-25,152.5745391845703,Hold,0,2307,20.71744006981325,350452.62596997136,394518.1506855417,0.8679118752479553
2017-04-26,151.7799072265625,Hold,0,2307,20.71744006981325,348627.52202332485,392463.62318253296,0.870018720626831
2017-04-27,153.36920166015625,Hold,0,2307,20.71744006981325,352277.80000913265,396572.75709200103,0.8701223134994507
2017-04-28,154.56121826171875,Hold,0,2307,20.71744006981325,355015.6136372607,399654.72587927827,0.917207658290863
2017-05-02,156.15054321289062,Hold,0,2307,20.71744006981325,358665.9617155833,403763.9386921971,0.9248479604721069
2017-05-03,157.342529296875,Hold,0,2307,20.71744006981325,361403.7052511965,406845.8285760236,0.9593695998191833
2017-05-04,157.342529296875,Hold,0,2307,20.71744006981325,361403.7052511965,406845.8285760236,0.9674112796783447
2017-05-05,156.9451446533203,Hold,0,2307,20.71744006981325,360490.995569715,405818.38729175495,0.9756197929382324
2017-05-08,160.91851806640625,Hold,0,2307,20.71744006981325,369617.0059505511,416091.57713095366,0.987097442150116
2017-05-09,161.71307373046875,Hold,0,2307,20.71744006981325,371441.9346659106,418145.90737533534,0.9877592921257019
2017-05-10,163.3024444580078,Hold,0,2307,20.71744006981325,375092.3878830054,422255.23854343046,0.9900554418563843
2017-05-11,164.89173889160156,Hold,0,2307,20.71744006981325,378742.6658688132,426364.37245289853,0.9898937344551086
2017-05-12,163.69981384277344,Hold,0,2307,20.71744006981325,376005.06251822953,423282.64037597366,0.9871866703033447
2017-05-15,163.69981384277344,Hold,0,2307,20.71744006981325,376005.06251822953,423282.64037597366,0.9891389012336731
2017-05-16,162.50778198242188,Hold,0,2307,20.71744006981325,373267.2138438441,420200.632136971,0.9851990342140198
2017-05-17,162.11041259765625,Hold,0,2307,20.71744006981325,372354.5392086199,419173.2303044278,0.9851424098014832
2017-05-18,161.71307373046875,Hold,0,2307,20.71744006981325,371441.9346659106,418145.90737533534,0.9832590818405151
2017-05-19,161.31578063964844,Hold,0,2307,20.71744006981325,370529.4352619734,417118.7028014192,0.9780469536781311
2017-05-22,162.90513610839844,Hold,0,2307,20.71744006981325,374179.8534328108,421227.99451778876,0.973205029964447
2017-05-23,162.90513610839844,Hold,0,2307,20.71744006981325,374179.8534328108,421227.99451778876,0.9768580198287964
2017-05-24,163.3024444580078,Hold,0,2307,20.71744006981325,375092.3878830054,422255.23854343046,0.9735217094421387
2017-05-25,164.4944305419922,Hold,0,2307,20.71744006981325,377830.13141861866,425337.12842725683,0.9829738140106201
2017-05-26,164.4944305419922,Hold,0,2307,20.71744006981325,377830.13141861866,425337.12842725683,0.9766585230827332
2017-05-31,161.31578063964844,Hold,0,2307,20.71744006981325,370529.4352619734,417118.7028014192,0.9533371329307556
2017-06-01,164.4944305419922,Hold,0,2307,20.71744006981325,377830.13141861866,425337.12842725683,0.9345199465751648
2017-06-02,166.08377075195312,Hold,0,2307,20.71744006981325,381480.51454319863,429446.3806919011,0.8859293460845947
2017-06-05,168.46774291992188,Hold,0,2307,20.71744006981325,386956.00161442516,435610.16045955406,0.8731208443641663
2017-06-06,167.27572631835938,Hold,0,2307,20.71744006981325,384218.18798629707,432528.1916722768,0.8151367902755737
2017-06-07,168.07044982910156,Hold,0,2307,20.71744006981325,386043.502210488,434582.9558856378,0.6923263669013977
2017-06-08,169.2623748779297,Hold,0,2307,20.71744006981325,388781.10556107166,437664.68796256266,0.5994354486465454
2017-06-09,168.46774291992188,Hold,0,2307,20.71744006981325,386956.00161442516,435610.16045955406,0.6573659181594849
2017-06-12,164.89173889160156,Hold,0,2307,20.71744006981325,378742.6658688132,426364.37245289853,0.5630238056182861
2017-06-13,165.28907775878906,Hold,0,2307,20.71744006981325,379655.27041152254,427391.69538199087,0.7069357633590698
2017-06-14,164.4944305419922,Hold,0,2307,20.71744006981325,377830.13141861866,425337.12842725683,0.8027740716934204
2017-06-15,165.28907775878906,Hold,0,2307,20.71744006981325,379655.27041152254,427391.69538199087,0.8971920013427734
2017-06-16,168.07044982910156,Hold,0,2307,20.71744006981325,386043.502210488,434582.9558856378,0.9734985828399658
2017-06-19,169.2623748779297,Hold,0,2307,20.71744006981325,388781.10556107166,437664.68796256266,0.980563759803772
2017-06-20,172.04368591308594,Hold,0,2307,20.71744006981325,395169.1971750075,444855.79065930797,0.9885765910148621
2017-06-21,171.24903869628906,Hold,0,2307,20.71744006981325,393344.0581821036,442801.22370457393,0.9905622601509094
2017-06-22,173.23568725585938,Hold,0,2307,20.71744006981325,397906.97575687815,447937.71999485977,0.9906653165817261
2017-06-23,172.4410400390625,Hold,0,2307,20.71744006981325,396081.8367639742,445883.15304012573,0.9871691465377808
2017-06-26,176.54678344726562,Hold,0,2307,20.71744006981325,405511.8734277598,456498.5865970616,0.9801946878433228
2017-06-27,173.67274475097656,Hold,0,2307,20.71744006981325,398910.805707601,449067.7357651361,0.9720778465270996
2017-06-28,171.2092742919922,Hold,0,2307,20.71744006981325,393252.72763531783,442698.4125082139,0.9686712622642517
2017-06-29,172.44102478027344,Hold,0,2307,20.71744006981325,396081.80171771685,445883.1135884003,0.9435783624649048
2017-06-30,171.2092742919922,Hold,0,2307,20.71744006981325,393252.72763531783,442698.4125082139,0.9038941860198975
2017-07-03,171.619873046875,Hold,0,2307,20.71744006981325,394195.7873757082,443760.0189866681,0.8473885655403137
2017-07-04,169.97756958007812,Hold,0,2307,20.71744006981325,390423.7586916911,439513.82978320355,0.7200373411178589
2017-07-05,171.2092742919922,Hold,0,2307,20.71744006981325,393252.72763531783,442698.4125082139,0.5918883681297302
2017-07-06,170.38812255859375,Hold,0,2307,20.71744006981325,391366.71329330927,440575.3179064817,0.5848839282989502
2017-07-07,169.15640258789062,Hold,0,2307,20.71744006981325,388537.7093034251,437390.6957297459,0.5433028936386108
2017-07-10,169.15640258789062,Hold,0,2307,20.71744006981325,388537.7093034251,437390.6957297459,0.747014582157135
2017-07-11,174.08334350585938,Hold,0,2307,20.71744006981325,399853.8654479914,450129.3422435903,0.7590775489807129
2017-07-12,172.85159301757812,Hold,0,2307,20.71744006981325,397024.79136559245,446944.64116340375,0.7427974343299866
2017-07-13,176.13619995117188,Hold,0,2307,20.71744006981325,404568.8487336268,455437.01957033284,0.6735039353370667
2017-07-14,174.9044952392578,Hold,0,2307,20.71744006981325,401739.87979000004,452252.4368453225,0.5571876764297485
2017-07-17,174.9044952392578,Hold,0,2307,20.71744006981325,401739.87979000004,452252.4368453225,0.5306350588798523
2017-07-18,175.7256317138672,Hold,0,2307,20.71744006981325,403625.85908575123,454375.4919953294,0.635400652885437
2017-07-19,176.13619995117188,Hold,0,2307,20.71744006981325,404568.8487336268,455437.01957033284,0.6729558110237122
2017-07-20,176.9573211669922,Hold,0,2307,20.71744006981325,406454.7929831206,457560.0352686143,0.7634725570678711
2017-07-21,175.7256317138672,Hold,0,2307,20.71744006981325,403625.85908575123,454375.4919953294,0.832602858543396
2017-07-24,176.13619995117188,Hold,0,2307,20.71744006981325,404568.8487336268,455437.01957033284,0.8962854743003845
2017-07-25,175.7256317138672,Hold,0,2307,20.71744006981325,403625.85908575123,454375.4919953294,0.9165241122245789
2017-07-26,174.9044952392578,Hold,0,2307,20.71744006981325,401739.87979000004,452252.4368453225,0.9317206740379333
2017-07-27,176.9573211669922,Hold,0,2307,20.71744006981325,406454.7929831206,457560.0352686143,0.9309243559837341
2017-07-28,174.9044952392578,Hold,0,2307,20.71744006981325,401739.87979000004,452252.4368453225,0.9300461411476135
2017-07-31,176.13619995117188,Hold,0,2307,20.71744006981325,404568.8487336268,455437.01957033284,0.9087772369384766
2017-08-01,174.08334350585938,Hold,0,2307,20.71744006981325,399853.8654479914,450129.3422435903,0.8918065428733826
2017-08-02,177.36790466308594,Hold,0,2307,20.71744006981325,407397.81767725357,458621.60229534307,0.8720402121543884
2017-08-03,175.31503295898438,Hold,0,2307,20.71744006981325,402682.79934536084,453313.8855168752,0.9053008556365967
2017-08-04,174.9044952392578,Hold,0,2307,20.71744006981325,401739.87979000004,452252.4368453225,0.9399450421333313
2017-08-07,177.36790466308594,Hold,0,2307,20.71744006981325,407397.81767725357,458621.60229534307,0.9543318152427673
2017-08-08,178.5996551513672,Hold,0,2307,20.71744006981325,410226.8917596526,461806.3033755296,0.9617568850517273
2017-08-09,176.13619995117188,Hold,0,2307,20.71744006981325,404568.8487336268,455437.01957033284,0.9621092081069946
2017-08-10,175.7256317138672,Hold,0,2307,20.71744006981325,403625.85908575123,454375.4919953294,0.972282350063324
2017-08-11,174.49386596679688,Hold,0,2307,20.71744006981325,400796.74995709484,451190.75146341755,0.9807237386703491
2017-08-14,173.26217651367188,Hold,0,2307,20.71744006981325,397967.8160597254,448006.20819013263,0.9796528816223145
2017-08-15,175.7256317138672,Hold,0,2307,20.71744006981325,403625.85908575123,454375.4919953294,0.9804447889328003
